,AnsId,TagName,TagStrength,AnsScore,ScoreRange,AnsUserRep,ReputationRange,SmoothedWeightedUpVoteDownVoteRatio,SWUDRRange
20542,45501483,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),21,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
20543,45500459,neural-network,0.1516451591108709,0,[-3.00 - 301.33),495,[1.00 - 337956.67),0.10732714138286893,[0.00 - 141.84)
20544,45500469,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),1038,[1.00 - 252565.67),0.13209494324045407,[0.00 - 141.84)
20545,45500082,keras,0.10749273697723127,3,[-2.00 - 35.67),5346,[1.00 - 45217.33),7.845201238390093,[0.00 - 141.84)
20546,45500129,torch,0.01395176001621512,0,[-1.00 - 6.33),21,[1.00 - 84779.33),0.0010319917440660474,[0.00 - 12.85)
20547,45543349,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20548,45501606,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20549,45501678,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20550,45502020,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),1043,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
20551,45520673,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),5070,[1.00 - 252565.67),10.182662538699688,[0.00 - 141.84)
20552,45504584,keras,0.10749273697723127,1,[-2.00 - 35.67),4929,[1.00 - 45217.33),13.462848297213624,[0.00 - 141.84)
20553,45558297,caffe,0.05955678670360111,0,[-1.00 - 30.00),46,[1.00 - 209904.00),0.01238390092879257,[0.00 - 141.84)
20554,45504683,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),4976,[1.00 - 252565.67),40.45407636738906,[0.00 - 141.84)
20555,45505271,tensorflow-gpu,0.007533274778731167,0,[-1.00 - 6.00),3,[1.00 - 156572.00),0.0010319917440660474,[0.00 - 141.84)
20556,45512054,keras,0.10749273697723127,0,[-2.00 - 35.67),6,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
20557,45504672,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20558,45504870,neural-network,0.1516451591108709,0,[-3.00 - 301.33),185,[1.00 - 337956.67),0.016511867905056758,[0.00 - 141.84)
20559,45520248,keras,0.10749273697723127,0,[-2.00 - 35.67),1812,[1.00 - 45217.33),0.7543859649122807,[0.00 - 141.84)
20560,45506159,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20561,45506128,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),124817,[1.00 - 252565.67),0.2631578947368421,[0.00 - 141.84)
20562,45508892,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),348,[1.00 - 252565.67),0.13622291021671826,[0.00 - 141.84)
20563,45506942,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),1962,[1.00 - 252565.67),3.632610939112487,[0.00 - 141.84)
20564,47026905,rnn,0.0021282345787446795,0,[-1.00 - 0.67),1,[1.00 - 25809.00),0.0010319917440660474,[0.00 - 141.85)
20565,45715813,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),868,[1.00 - 252565.67),0.0041279669762641896,[0.00 - 141.84)
20566,45510530,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20567,45509498,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),967,[1.00 - 252565.67),0.02063983488132095,[0.00 - 141.84)
20568,45818521,keras,0.10749273697723127,0,[-2.00 - 35.67),1442,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
20569,45510092,neural-network,0.1516451591108709,0,[-3.00 - 301.33),64,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
20570,45509399,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),26094,[1.00 - 89142.00),32.368421052631575,[0.00 - 141.84)
20571,45514046,deep-dream,0.00016890750624957773,1,[0.00 - 4.00),20986,[14007.00 - 20987.00),2.3962848297213624,[1.60 - 3.40)
20572,45510255,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2971,[1.00 - 337956.67),4.5366357069143435,[0.00 - 141.84)
20573,45511363,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),859,[1.00 - 252565.67),1.1578947368421053,[0.00 - 141.84)
20574,45540662,caffe,0.05955678670360111,1,[-1.00 - 30.00),41,[1.00 - 209904.00),0.006191950464396285,[0.00 - 141.84)
20575,45512619,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20576,45516178,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),199,[1.00 - 252565.67),0.016511867905056758,[0.00 - 141.84)
20577,45513147,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),45,[1.00 - 89142.00),0.0020639834881320948,[0.00 - 141.84)
20578,45598490,lstm,0.014661171542463347,1,[-1.00 - 5.33),16,[1.00 - 45217.33),0.0020639834881320948,[0.00 - 141.84)
20579,45747677,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),28,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
20580,47671503,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),595,[1.00 - 252565.67),0.08771929824561403,[0.00 - 141.84)
20581,47419111,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),12974,[1.00 - 252565.67),0.0825593395252838,[0.00 - 141.84)
20582,45552667,caffe,0.05955678670360111,0,[-1.00 - 30.00),32059,[1.00 - 209904.00),8.87719298245614,[0.00 - 141.84)
20583,46974830,tensorflow-gpu,0.007533274778731167,3,[-1.00 - 6.00),499,[1.00 - 156572.00),0.12074303405572755,[0.00 - 141.84)
20584,45579942,autoencoder,0.007702182284980745,0,[-1.00 - 5.67),4621,[1.00 - 36534.33),0.5944272445820433,[0.00 - 141.84)
20585,45520002,conv-neural-network,0.046010404702384974,2,[-2.00 - 57.33),336,[1.00 - 89142.00),0.0030959752321981426,[0.00 - 141.84)
20586,45520846,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),41,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
20587,45520303,tensorflow-gpu,0.007533274778731167,1,[-1.00 - 6.00),2971,[1.00 - 156572.00),4.5366357069143435,[0.00 - 141.84)
20588,45517117,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1066,[1.00 - 252565.67),0.006191950464396285,[0.00 - 141.84)
20589,47157599,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20590,45519975,tensorflow,0.3652793730153368,5,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20591,45519151,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),1249,[1.00 - 89142.00),0.2972136222910217,[0.00 - 141.84)
20592,45548706,pytorch,0.01047226538747382,3,[0.00 - 22.00),1220,[1.00 - 209904.00),0.057791537667698664,[0.00 - 14.62)
20593,45558267,caffe,0.05955678670360111,1,[-1.00 - 30.00),46,[1.00 - 209904.00),0.01238390092879257,[0.00 - 141.84)
20594,45519795,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),5070,[1.00 - 252565.67),10.182662538699688,[0.00 - 141.84)
20595,45551612,caffe,0.05955678670360111,0,[-1.00 - 30.00),530,[1.00 - 209904.00),0.016511867905056758,[0.00 - 141.84)
20596,45520728,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),15733,[1.00 - 89142.00),75.74613003095975,[0.00 - 141.84)
20597,45520848,autoencoder,0.007702182284980745,0,[-1.00 - 5.67),2971,[1.00 - 36534.33),4.5366357069143435,[0.00 - 141.84)
20598,45523573,torch,0.01395176001621512,2,[-1.00 - 6.33),1381,[1.00 - 84779.33),0.18782249742002066,[0.00 - 12.85)
20599,45643853,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),206,[1.00 - 89142.00),0.009287925696594429,[0.00 - 141.84)
20600,45575198,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),530,[1.00 - 252565.67),0.016511867905056758,[0.00 - 141.84)
20601,45552106,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),770,[1.00 - 252565.67),0.19607843137254904,[0.00 - 141.84)
20602,45521942,deep-learning,0.12921424228092696,6,[-2.00 - 86.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20603,45522460,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),5070,[1.00 - 252565.67),10.182662538699688,[0.00 - 141.84)
20604,45523601,neural-network,0.1516451591108709,1,[-3.00 - 301.33),1281,[1.00 - 337956.67),0.9473684210526316,[0.00 - 141.84)
20605,45523631,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20606,45526008,neural-network,0.1516451591108709,1,[-3.00 - 301.33),5288,[1.00 - 337956.67),0.016511867905056758,[0.00 - 141.84)
20607,45524073,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20608,45525814,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),4929,[1.00 - 252565.67),13.462848297213624,[0.00 - 141.84)
20609,45524113,keras,0.10749273697723127,1,[-2.00 - 35.67),666,[1.00 - 45217.33),0.0020639834881320948,[0.00 - 141.84)
20610,45524970,keras,0.10749273697723127,1,[-2.00 - 35.67),15733,[1.00 - 45217.33),75.74613003095975,[0.00 - 141.84)
20611,45525831,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),3952,[1.00 - 252565.67),0.015479876160990712,[0.00 - 141.84)
20612,45526656,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1281,[1.00 - 252565.67),0.9473684210526316,[0.00 - 141.84)
20613,45583126,keras,0.10749273697723127,1,[-2.00 - 35.67),151,[1.00 - 45217.33),0.06501547987616099,[0.00 - 141.84)
20614,45526411,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20615,45529359,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),4159,[1.00 - 252565.67),0.0041279669762641896,[0.00 - 141.84)
20616,45557521,tensorflow-gpu,0.007533274778731167,0,[-1.00 - 6.00),53,[1.00 - 156572.00),0.0030959752321981426,[0.00 - 141.84)
20617,45527731,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),26,[1.00 - 89142.00),0.0020639834881320948,[0.00 - 141.84)
20618,45527816,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
20619,45528854,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20620,45530699,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20621,45830737,lstm,0.014661171542463347,1,[-1.00 - 5.33),847,[1.00 - 45217.33),4.273477812177503,[0.00 - 141.84)
20622,45580471,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),1050,[1.00 - 89142.00),1.1052631578947372,[0.00 - 141.84)
20623,45531253,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),396,[1.00 - 252565.67),0.13622291021671826,[0.00 - 141.84)
20624,45553157,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2957,[1.00 - 252565.67),5.882352941176472,[0.00 - 141.84)
20625,45535273,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),21,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
20626,45545738,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),4976,[1.00 - 252565.67),40.45407636738906,[0.00 - 141.84)
20627,45535366,deep-learning,0.12921424228092696,3,[-2.00 - 86.00),26094,[1.00 - 252565.67),32.368421052631575,[0.00 - 141.84)
20628,45531542,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),864,[1.00 - 252565.67),1.523219814241486,[0.00 - 141.84)
20629,45531854,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1448,[1.00 - 252565.67),0.009287925696594429,[0.00 - 141.84)
20630,45531825,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20631,45536083,deep-learning,0.12921424228092696,4,[-2.00 - 86.00),12708,[1.00 - 252565.67),0.8255933952528379,[0.00 - 141.84)
20632,45536241,keras,0.10749273697723127,0,[-2.00 - 35.67),110,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
20633,46795160,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),1262,[1.00 - 252565.67),0.7244582043343654,[0.00 - 141.84)
20634,45533845,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20635,45831011,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),847,[1.00 - 252565.67),4.273477812177503,[0.00 - 141.84)
20636,45533563,conv-neural-network,0.046010404702384974,0,[-2.00 - 57.33),2971,[1.00 - 89142.00),4.5366357069143435,[0.00 - 141.84)
20637,45559951,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),7,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20638,46014018,keras,0.10749273697723127,2,[-2.00 - 35.67),180,[1.00 - 45217.33),0.0030959752321981426,[0.00 - 141.84)
20639,45539184,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),56,[1.00 - 252565.67),0.010319917440660476,[0.00 - 141.84)
20640,45534198,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),8,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20641,45534985,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),126,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20642,45692580,lstm,0.014661171542463347,-1,[-1.00 - 5.33),78,[1.00 - 45217.33),0.0108359133126935,[0.00 - 141.84)
20643,45535554,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20644,45535780,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),11860,[1.00 - 252565.67),4.295665634674924,[0.00 - 141.84)
20645,45536675,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20646,45537729,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),42091,[1.00 - 252565.67),38.54695562435501,[0.00 - 141.84)
20647,45537363,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),4621,[1.00 - 252565.67),0.5944272445820433,[0.00 - 141.84)
20648,45583044,keras,0.10749273697723127,2,[-2.00 - 35.67),151,[1.00 - 45217.33),0.06501547987616099,[0.00 - 141.84)
20649,45642901,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),765,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20650,45538358,keras,0.10749273697723127,1,[-2.00 - 35.67),2621,[1.00 - 45217.33),0.35294117647058826,[0.00 - 141.84)
20651,45541481,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),5070,[1.00 - 252565.67),10.182662538699688,[0.00 - 141.84)
20652,45538059,conv-neural-network,0.046010404702384974,0,[-2.00 - 57.33),139,[1.00 - 89142.00),0.01238390092879257,[0.00 - 141.84)
20653,45537986,neural-network,0.1516451591108709,0,[-3.00 - 301.33),38266,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
20654,45548714,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),46,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
20655,45850185,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),384,[1.00 - 252565.67),0.2972136222910217,[0.00 - 141.84)
20656,46997704,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),21,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20657,45539916,caffe,0.05955678670360111,2,[-1.00 - 30.00),63423,[1.00 - 209904.00),71.46687306501549,[0.00 - 141.84)
20658,45540193,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),2971,[1.00 - 89142.00),4.5366357069143435,[0.00 - 141.84)
20659,45543922,conv-neural-network,0.046010404702384974,2,[-2.00 - 57.33),1249,[1.00 - 89142.00),0.2972136222910217,[0.00 - 141.84)
20660,45746230,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),600,[1.00 - 252565.67),0.4086687306501548,[0.00 - 141.84)
20661,45539429,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2912,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
20662,45539634,keras,0.10749273697723127,1,[-2.00 - 35.67),4929,[1.00 - 45217.33),13.462848297213624,[0.00 - 141.84)
20663,45540183,neural-network,0.1516451591108709,1,[-3.00 - 301.33),1448,[1.00 - 337956.67),0.009287925696594429,[0.00 - 141.84)
20664,46427158,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),56,[1.00 - 252565.67),0.006191950464396285,[0.00 - 141.84)
20665,45540354,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20666,45547138,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2946,[1.00 - 252565.67),2.5010319917440658,[0.00 - 141.84)
20667,45542946,deep-learning,0.12921424228092696,6,[-2.00 - 86.00),4976,[1.00 - 252565.67),40.45407636738906,[0.00 - 141.84)
20668,45547240,lstm,0.014661171542463347,2,[-1.00 - 5.33),1281,[1.00 - 45217.33),0.9473684210526316,[0.00 - 141.84)
20669,46568200,caffe,0.05955678670360111,0,[-1.00 - 30.00),1301,[1.00 - 209904.00),0.3219814241486068,[0.00 - 141.84)
20670,45542322,deeplearning4j,0.0031754611174920613,1,[0.00 - 3.67),1226,[1.00 - 85949.00),1.909184726522188,[0.00 - 17.04)
20671,45542339,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),396,[1.00 - 252565.67),0.13622291021671826,[0.00 - 141.84)
20672,45543495,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),152,[1.00 - 252565.67),0.009287925696594429,[0.00 - 141.84)
20673,48705375,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),3888,[1.00 - 252565.67),0.07223942208462332,[0.00 - 141.84)
20674,46526808,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),11,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
20675,45543333,caffe,0.05955678670360111,2,[-1.00 - 30.00),63423,[1.00 - 209904.00),71.46687306501549,[0.00 - 141.84)
20676,45561423,tensorboard,0.015201675562461995,0,[-1.00 - 24.67),213,[1.00 - 49424.67),0.009287925696594429,[0.00 - 141.84)
20677,45544044,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),331783,[252565.67 - 505130.33),0.006191950464396285,[0.00 - 141.84)
20678,45552386,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2060,[1.00 - 252565.67),3.2507739938080493,[0.00 - 141.84)
20679,45545147,keras,0.10749273697723127,2,[-2.00 - 35.67),880,[1.00 - 45217.33),0.25077399380804954,[0.00 - 141.84)
20680,45544750,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),11129,[1.00 - 252565.67),13.06501547987616,[0.00 - 141.84)
20681,45552938,deep-learning,0.12921424228092696,6,[-2.00 - 86.00),140,[1.00 - 252565.67),0.02786377708978328,[0.00 - 141.84)
20682,45546361,autoencoder,0.007702182284980745,1,[-1.00 - 5.67),2946,[1.00 - 36534.33),2.5010319917440658,[0.00 - 141.84)
20683,49235801,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),559,[1.00 - 252565.67),0.0041279669762641896,[0.00 - 141.84)
20684,45559329,backpropagation,0.016485372609958786,1,[-1.00 - 16.33),68,[1.00 - 162004.33),0.0020639834881320948,[0.00 - 141.84)
20685,45546196,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),2946,[1.00 - 252565.67),2.5010319917440658,[0.00 - 141.84)
20686,46848083,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),21,[1.00 - 252565.67),0.006191950464396285,[0.00 - 141.84)
20687,45553529,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),158,[1.00 - 252565.67),0.02063983488132095,[0.00 - 141.84)
20688,45549125,tensorboard,0.015201675562461995,0,[-1.00 - 24.67),14745,[1.00 - 49424.67),0.3715170278637771,[0.00 - 141.84)
20689,46121528,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),9,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20690,45556822,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),1456,[1.00 - 252565.67),0.20123839009287925,[0.00 - 141.84)
20691,45549186,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),6,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
20692,45555115,lstm,0.014661171542463347,0,[-1.00 - 5.33),2971,[1.00 - 45217.33),4.5366357069143435,[0.00 - 141.84)
20693,45563400,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),392,[1.00 - 252565.67),0.028895768833849332,[0.00 - 141.84)
20694,45550606,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),11129,[1.00 - 252565.67),13.06501547987616,[0.00 - 141.84)
20695,45551503,caffe,0.05955678670360111,1,[-1.00 - 30.00),530,[1.00 - 209904.00),0.016511867905056758,[0.00 - 141.84)
20696,45551072,keras,0.10749273697723127,1,[-2.00 - 35.67),9492,[1.00 - 45217.33),15.696594427244582,[0.00 - 141.84)
20697,45552154,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),384,[1.00 - 252565.67),0.2972136222910217,[0.00 - 141.84)
20698,45551276,keras,0.10749273697723127,1,[-2.00 - 35.67),9492,[1.00 - 45217.33),15.696594427244582,[0.00 - 141.84)
20699,45798320,keras,0.10749273697723127,0,[-2.00 - 35.67),14,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
20700,45565246,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),46,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
20701,45551948,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20702,47804872,neural-network,0.1516451591108709,0,[-3.00 - 301.33),1,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
20703,45557255,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
20704,45576637,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2647,[1.00 - 252565.67),0.057791537667698664,[0.00 - 141.84)
20705,45552983,keras,0.10749273697723127,1,[-2.00 - 35.67),156,[1.00 - 45217.33),0.0041279669762641896,[0.00 - 141.84)
20706,45553086,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2971,[1.00 - 337956.67),4.5366357069143435,[0.00 - 141.84)
20707,45555558,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2957,[1.00 - 252565.67),5.882352941176472,[0.00 - 141.84)
20708,49274797,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),38,[1.00 - 252565.67),0.006191950464396285,[0.00 - 141.84)
20709,45564530,conv-neural-network,0.046010404702384974,2,[-2.00 - 57.33),1623,[1.00 - 89142.00),0.27450980392156865,[0.00 - 141.84)
20710,48509591,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),1092,[1.00 - 89142.00),1.907120743034056,[0.00 - 141.84)
20711,45554756,keras,0.10749273697723127,2,[-2.00 - 35.67),26094,[1.00 - 45217.33),32.368421052631575,[0.00 - 141.84)
20712,45617166,keras,0.10749273697723127,0,[-2.00 - 35.67),4929,[1.00 - 45217.33),13.462848297213624,[0.00 - 141.84)
20713,46051909,conv-neural-network,0.046010404702384974,0,[-2.00 - 57.33),1,[1.00 - 89142.00),0.0010319917440660474,[0.00 - 141.84)
20714,45555293,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),5288,[1.00 - 252565.67),0.016511867905056758,[0.00 - 141.84)
20715,45555309,keras,0.10749273697723127,0,[-2.00 - 35.67),436,[1.00 - 45217.33),0.0041279669762641896,[0.00 - 141.84)
20716,45556624,keras,0.10749273697723127,1,[-2.00 - 35.67),26094,[1.00 - 45217.33),32.368421052631575,[0.00 - 141.84)
20717,45555925,tensorflow-gpu,0.007533274778731167,1,[-1.00 - 6.00),32059,[1.00 - 156572.00),8.87719298245614,[0.00 - 141.84)
20718,48392271,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),880,[1.00 - 89142.00),0.4458204334365325,[0.00 - 141.84)
20719,45598023,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),3659,[1.00 - 252565.67),0.02063983488132095,[0.00 - 141.84)
20720,45582923,keras,0.10749273697723127,2,[-2.00 - 35.67),151,[1.00 - 45217.33),0.06501547987616099,[0.00 - 141.84)
20721,45556557,keras,0.10749273697723127,2,[-2.00 - 35.67),2344,[1.00 - 45217.33),2.3157894736842106,[0.00 - 141.84)
20722,45572890,tensorflow,0.3652793730153368,4,[-2.00 - 96.00),2957,[1.00 - 252565.67),5.882352941176472,[0.00 - 141.84)
20723,45556870,deep-learning,0.12921424228092696,3,[-2.00 - 86.00),42091,[1.00 - 252565.67),38.54695562435501,[0.00 - 141.84)
20724,45563268,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),5070,[1.00 - 252565.67),10.182662538699688,[0.00 - 141.84)
20725,45561132,batch-normalization,0.002601175596243497,0,[-1.00 - 7.67),63423,[42282.33 - 63424.00),71.46687306501549,[50.50 - 76.75)
20726,45558159,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),2740,[1.00 - 252565.67),0.7925696594427245,[0.00 - 141.84)
20727,45577182,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),14745,[1.00 - 252565.67),0.3715170278637771,[0.00 - 141.84)
20728,45561226,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),4976,[1.00 - 89142.00),40.45407636738906,[0.00 - 141.84)
20729,45579285,keras,0.10749273697723127,1,[-2.00 - 35.67),46,[1.00 - 45217.33),0.0020639834881320948,[0.00 - 141.84)
20730,45577596,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),42091,[1.00 - 252565.67),38.54695562435501,[0.00 - 141.84)
20731,45590922,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20732,45575657,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),42091,[1.00 - 252565.67),38.54695562435501,[0.00 - 141.84)
20733,45562075,keras,0.10749273697723127,1,[-2.00 - 35.67),1338,[1.00 - 45217.33),0.346749226006192,[0.00 - 141.84)
20734,45561871,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2971,[1.00 - 252565.67),4.5366357069143435,[0.00 - 141.84)
20735,45562909,neural-network,0.1516451591108709,0,[-3.00 - 301.33),1281,[1.00 - 337956.67),0.9473684210526316,[0.00 - 141.84)
20736,45601528,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),140,[1.00 - 252565.67),0.02786377708978328,[0.00 - 141.84)
